activo_id,timestamp,sensor_id,temperatura,vibracion,estado_operativo
EQ-031,2026-04-04T11:00:00,PRES-001,,,1
EQ-001,2026-04-04T11:00:00,TEMP-001,57.1960554812507,,0
EQ-001,2026-04-04T11:00:00,VIB-001,,48.220849494031945,1
EQ-001,2026-04-04T11:00:00,PRES-001,,,1
EQ-023,2026-04-04T11:00:00,TEMP-001,47.76312572405229,,1
EQ-023,2026-04-04T11:00:00,VIB-001,,41.8467552506516,0
EQ-023,2026-04-04T11:00:00,PRES-001,,,1
EQ-003,2026-04-04T11:00:00,TEMP-001,66.03722730418707,,1
EQ-003,2026-04-04T11:00:00,VIB-001,,25.735403248775928,1
EQ-003,2026-04-04T11:00:00,PRES-001,,,1
EQ-036,2026-04-04T11:00:00,TEMP-001,73.17840594528766,,1
EQ-036,2026-04-04T11:00:00,VIB-001,,15.252410603100769,0
EQ-036,2026-04-04T11:00:00,PRES-001,,,1
EQ-023,2026-04-04T11:15:00,TEMP-001,38.228553828057095,,1
EQ-023,2026-04-04T11:15:00,VIB-001,,15.81300680897616,1
EQ-023,2026-04-04T11:15:00,PRES-001,,,1
EQ-007,2026-04-04T11:15:00,TEMP-001,16.793671844857656,,1
EQ-007,2026-04-04T11:15:00,VIB-001,,21.817895947294218,1
EQ-007,2026-04-04T11:15:00,PRES-001,,,1
EQ-038,2026-04-04T11:15:00,TEMP-001,50.71249266947336,,1
EQ-038,2026-04-04T11:15:00,VIB-001,,31.140968522312086,1
EQ-038,2026-04-04T11:15:00,PRES-001,,,1
EQ-032,2026-04-04T11:15:00,TEMP-001,47.02178249612848,,1
EQ-032,2026-04-04T11:15:00,VIB-001,,49.12431486200817,1
EQ-032,2026-04-04T11:15:00,PRES-001,,,1
EQ-010,2026-04-04T11:15:00,TEMP-001,31.074646045760694,,1
EQ-010,2026-04-04T11:15:00,VIB-001,,16.998625400039163,1
EQ-010,2026-04-04T11:15:00,PRES-001,,,0
EQ-026,2026-04-04T11:15:00,TEMP-001,41.167548608862894,,1
EQ-026,2026-04-04T11:15:00,VIB-001,,3.6199591961511626,0
EQ-026,2026-04-04T11:15:00,PRES-001,,,1
EQ-013,2026-04-04T11:15:00,TEMP-001,19.144188430295166,,1
EQ-013,2026-04-04T11:15:00,VIB-001,,10.608293218012177,1
EQ-013,2026-04-04T11:15:00,PRES-001,,,1
EQ-019,2026-04-04T11:15:00,TEMP-001,18.920138701958322,,1
EQ-019,2026-04-04T11:15:00,VIB-001,,43.255507203242004,1
EQ-019,2026-04-04T11:15:00,PRES-001,,,1
EQ-018,2026-04-04T11:15:00,TEMP-001,15.991987063919062,,1
EQ-018,2026-04-04T11:15:00,VIB-001,,18.2204702829137,1
EQ-018,2026-04-04T11:15:00,PRES-001,,,1
EQ-050,2026-04-04T11:15:00,TEMP-001,74.56129978678985,,1
EQ-050,2026-04-04T11:15:00,VIB-001,,20.021562215874862,1
EQ-050,2026-04-04T11:15:00,PRES-001,,,1
EQ-021,2026-04-04T11:15:00,TEMP-001,62.293827570338976,,1
EQ-021,2026-04-04T11:15:00,VIB-001,,34.472870245018164,1
EQ-021,2026-04-04T11:15:00,PRES-001,,,1
EQ-027,2026-04-04T11:15:00,TEMP-001,24.51938729854538,,1
EQ-027,2026-04-04T11:15:00,VIB-001,,,1
EQ-027,2026-04-04T11:15:00,PRES-001,,,1
EQ-024,2026-04-04T11:15:00,TEMP-001,,,1
EQ-024,2026-04-04T11:15:00,VIB-001,,1.6707024687201755,1
EQ-024,2026-04-04T11:15:00,PRES-001,,,1
EQ-036,2026-04-04T11:15:00,TEMP-001,17.521156462948852,,1
EQ-036,2026-04-04T11:15:00,VIB-001,,4.382434248791428,1
EQ-036,2026-04-04T11:15:00,PRES-001,,,0
EQ-011,2026-04-04T11:15:00,TEMP-001,63.727131462531915,,1
EQ-011,2026-04-04T11:15:00,VIB-001,,5.9883079509051305,0
EQ-011,2026-04-04T11:15:00,PRES-001,,,1
EQ-047,2026-04-04T11:30:00,TEMP-001,20.889335169410348,,0
EQ-047,2026-04-04T11:30:00,VIB-001,,,1
EQ-047,2026-04-04T11:30:00,PRES-001,,,1
EQ-027,2026-04-04T11:30:00,TEMP-001,27.866422981307295,,1
EQ-027,2026-04-04T11:30:00,VIB-001,,37.548449422969135,1
EQ-027,2026-04-04T11:30:00,PRES-001,,,1
EQ-002,2026-04-04T11:30:00,TEMP-001,28.925421806459923,,1
EQ-002,2026-04-04T11:30:00,VIB-001,,19.576315145284283,1
EQ-002,2026-04-04T11:30:00,PRES-001,,,1
EQ-048,2026-04-04T11:30:00,TEMP-001,38.09962150883475,,1
EQ-048,2026-04-04T11:30:00,VIB-001,,22.21076751873249,1
EQ-048,2026-04-04T11:30:00,PRES-001,,,1
EQ-011,2026-04-04T11:30:00,TEMP-001,38.2485884415276,,1
EQ-011,2026-04-04T11:30:00,VIB-001,,34.720547767394514,1
EQ-011,2026-04-04T11:30:00,PRES-001,,,1
EQ-028,2026-04-04T11:30:00,TEMP-001,60.38682211985433,,1
EQ-028,2026-04-04T11:30:00,VIB-001,,25.517409249102858,1
EQ-028,2026-04-04T11:30:00,PRES-001,,,1
EQ-041,2026-04-04T11:30:00,TEMP-001,53.281014458621875,,1
EQ-041,2026-04-04T11:30:00,VIB-001,,36.02107983740281,1
EQ-041,2026-04-04T11:30:00,PRES-001,,,1
EQ-029,2026-04-04T11:30:00,TEMP-001,16.78251750722019,,1
EQ-029,2026-04-04T11:30:00,VIB-001,,0.7719410998927534,1
EQ-029,2026-04-04T11:30:00,PRES-001,,,1
EQ-018,2026-04-04T11:30:00,TEMP-001,83.69589215645574,,1
EQ-018,2026-04-04T11:30:00,VIB-001,,28.372127916505185,1
EQ-018,2026-04-04T11:30:00,PRES-001,,,1
EQ-022,2026-04-04T11:30:00,TEMP-001,52.99712409724861,,1
EQ-022,2026-04-04T11:30:00,VIB-001,,40.842760526290164,1
EQ-022,2026-04-04T11:30:00,PRES-001,,,1
EQ-033,2026-04-04T11:30:00,TEMP-001,65.37902325623563,,1
EQ-033,2026-04-04T11:30:00,VIB-001,,12.607819924792052,1
EQ-033,2026-04-04T11:30:00,PRES-001,,,1
EQ-025,2026-04-04T11:30:00,TEMP-001,29.451950281163963,,0
EQ-025,2026-04-04T11:30:00,VIB-001,,,1
EQ-025,2026-04-04T11:30:00,PRES-001,,,1
EQ-014,2026-04-04T11:45:00,TEMP-001,25.929115055363596,,1
EQ-014,2026-04-04T11:45:00,VIB-001,,5.0211776285948755,1
EQ-014,2026-04-04T11:45:00,PRES-001,,,1
EQ-046,2026-04-04T11:45:00,TEMP-001,26.981080917824585,,1
EQ-046,2026-04-04T11:45:00,VIB-001,,3.537937971079913,1
EQ-046,2026-04-04T11:45:00,PRES-001,,,1
EQ-003,2026-04-04T11:45:00,TEMP-001,56.163815573168485,,0
EQ-003,2026-04-04T11:45:00,VIB-001,,24.43347874982362,1
EQ-003,2026-04-04T11:45:00,PRES-001,,,0
EQ-005,2026-04-04T11:45:00,TEMP-001,73.97061433314674,,1
EQ-005,2026-04-04T11:45:00,VIB-001,,19.779994846220887,1
EQ-005,2026-04-04T11:45:00,PRES-001,,,1
EQ-038,2026-04-04T11:45:00,TEMP-001,23.797994756786103,,1
EQ-038,2026-04-04T11:45:00,VIB-001,,1.1301876298165148,1
EQ-038,2026-04-04T11:45:00,PRES-001,,,0
EQ-050,2026-04-04T11:45:00,TEMP-001,81.58382629818217,,1
EQ-050,2026-04-04T11:45:00,VIB-001,,39.38260940963135,0
EQ-050,2026-04-04T11:45:00,PRES-001,,,1
EQ-036,2026-04-04T11:45:00,TEMP-001,90.8752153972016,,0
EQ-036,2026-04-04T11:45:00,VIB-001,,29.94989606948814,1
EQ-036,2026-04-04T11:45:00,PRES-001,,,1
EQ-025,2026-04-04T11:45:00,TEMP-001,62.00412860116447,,0
EQ-025,2026-04-04T11:45:00,VIB-001,,48.51954673650046,0
EQ-025,2026-04-04T11:45:00,PRES-001,,,1
EQ-041,2026-04-04T11:45:00,TEMP-001,24.52612896675001,,1
EQ-041,2026-04-04T11:45:00,VIB-001,,,1
EQ-041,2026-04-04T11:45:00,PRES-001,,,1
EQ-033,2026-04-04T11:45:00,TEMP-001,77.0324155128057,,1
EQ-033,2026-04-04T11:45:00,VIB-001,,,1
EQ-033,2026-04-04T11:45:00,PRES-001,,,1
EQ-011,2026-04-04T11:45:00,TEMP-001,94.09899603789582,,1
EQ-011,2026-04-04T11:45:00,VIB-001,,14.13382827309541,1
EQ-011,2026-04-04T11:45:00,PRES-001,,,1
EQ-048,2026-04-04T12:00:00,TEMP-001,43.92162053786022,,1
EQ-048,2026-04-04T12:00:00,VIB-001,,14.78229644038439,1
EQ-048,2026-04-04T12:00:00,PRES-001,,,1
EQ-016,2026-04-04T12:00:00,TEMP-001,70.56380278663659,,1
EQ-016,2026-04-04T12:00:00,VIB-001,,,1
EQ-016,2026-04-04T12:00:00,PRES-001,,,1
EQ-050,2026-04-04T12:00:00,TEMP-001,64.59395558431076,,1
EQ-050,2026-04-04T12:00:00,VIB-001,,,1
EQ-050,2026-04-04T12:00:00,PRES-001,,,1
EQ-035,2026-04-04T12:00:00,TEMP-001,76.4904681289865,,1
EQ-035,2026-04-04T12:00:00,VIB-001,,6.4864654632031895,1
EQ-035,2026-04-04T12:00:00,PRES-001,,,0
EQ-014,2026-04-04T12:00:00,TEMP-001,60.16873464319937,,1
EQ-014,2026-04-04T12:00:00,VIB-001,,22.187118107827132,1
EQ-014,2026-04-04T12:00:00,PRES-001,,,1
EQ-044,2026-04-04T12:00:00,TEMP-001,86.0883404257043,,1
EQ-044,2026-04-04T12:00:00,VIB-001,,13.053462848817865,1
EQ-044,2026-04-04T12:00:00,PRES-001,,,1
EQ-021,2026-04-04T12:00:00,TEMP-001,74.4721403808069,,1
EQ-021,2026-04-04T12:00:00,VIB-001,,39.949447740934616,0
EQ-021,2026-04-04T12:00:00,PRES-001,,,1
EQ-037,2026-04-04T12:00:00,TEMP-001,58.027126506002915,,1
EQ-037,2026-04-04T12:00:00,VIB-001,,17.487332713105534,1
EQ-037,2026-04-04T12:00:00,PRES-001,,,1
EQ-015,2026-04-04T12:00:00,TEMP-001,40.65496658644153,,0
EQ-015,2026-04-04T12:00:00,VIB-001,,9.614362992588665,1
EQ-015,2026-04-04T12:00:00,PRES-001,,,0
EQ-001,2026-04-04T12:00:00,TEMP-001,66.26554972519386,,0
EQ-001,2026-04-04T12:00:00,VIB-001,,41.92818870703899,1
EQ-001,2026-04-04T12:00:00,PRES-001,,,1
EQ-005,2026-04-04T12:00:00,TEMP-001,65.24202942816977,,1
EQ-005,2026-04-04T12:00:00,VIB-001,,10.695377141931795,1
EQ-005,2026-04-04T12:00:00,PRES-001,,,0
EQ-026,2026-04-04T12:00:00,TEMP-001,38.092520015523085,,0
EQ-026,2026-04-04T12:00:00,VIB-001,,29.62112027610258,1
EQ-026,2026-04-04T12:00:00,PRES-001,,,1
EQ-033,2026-04-04T12:00:00,TEMP-001,30.63093113535995,,1
EQ-033,2026-04-04T12:00:00,VIB-001,,24.22144784412646,1
EQ-033,2026-04-04T12:00:00,PRES-001,,,1
EQ-017,2026-04-04T12:00:00,TEMP-001,94.83913427385704,,1
EQ-017,2026-04-04T12:00:00,VIB-001,,28.664821447570343,0
EQ-017,2026-04-04T12:00:00,PRES-001,,,1
EQ-029,2026-04-04T12:00:00,TEMP-001,62.48984543487254,,0
EQ-029,2026-04-04T12:00:00,VIB-001,,10.07598804956663,1
EQ-029,2026-04-04T12:00:00,PRES-001,,,1
EQ-004,2026-04-04T12:00:00,TEMP-001,42.85556325707197,,1
EQ-004,2026-04-04T12:00:00,VIB-001,,41.76585644797213,0
EQ-004,2026-04-04T12:00:00,PRES-001,,,1
EQ-036,2026-04-04T12:00:00,TEMP-001,75.29159075996051,,1
EQ-036,2026-04-04T12:00:00,VIB-001,,14.007499108532818,1
EQ-036,2026-04-04T12:00:00,PRES-001,,,1
EQ-040,2026-04-04T12:00:00,TEMP-001,94.12395558998587,,1
EQ-040,2026-04-04T12:00:00,VIB-001,,40.879535675151075,1
EQ-040,2026-04-04T12:00:00,PRES-001,,,1
EQ-009,2026-04-04T12:00:00,TEMP-001,42.356048462223114,,0
EQ-009,2026-04-04T12:00:00,VIB-001,,1.219298149827741,1
EQ-009,2026-04-04T12:00:00,PRES-001,,,1
EQ-010,2026-04-04T12:15:00,TEMP-001,60.525930595905805,,1
EQ-010,2026-04-04T12:15:00,VIB-001,,14.448525042243693,1
EQ-010,2026-04-04T12:15:00,PRES-001,,,1
EQ-006,2026-04-04T12:15:00,TEMP-001,75.57197201835774,,1
EQ-006,2026-04-04T12:15:00,VIB-001,,5.509140206399193,1
EQ-006,2026-04-04T12:15:00,PRES-001,,,1
EQ-031,2026-04-04T12:15:00,TEMP-001,40.11172794562026,,0
EQ-031,2026-04-04T12:15:00,VIB-001,,32.23046980004003,1
EQ-031,2026-04-04T12:15:00,PRES-001,,,1
EQ-020,2026-04-04T12:15:00,TEMP-001,39.037210200511296,,1
EQ-020,2026-04-04T12:15:00,VIB-001,,47.98788858071651,1
EQ-020,2026-04-04T12:15:00,PRES-001,,,1
EQ-017,2026-04-04T12:15:00,TEMP-001,23.00555252044603,,1
EQ-017,2026-04-04T12:15:00,VIB-001,,18.402278487950568,1
EQ-017,2026-04-04T12:15:00,PRES-001,,,1
EQ-032,2026-04-04T12:15:00,TEMP-001,26.70251600625764,,1
EQ-032,2026-04-04T12:15:00,VIB-001,,13.616480455323721,0
EQ-032,2026-04-04T12:15:00,PRES-001,,,1
EQ-002,2026-04-04T12:15:00,TEMP-001,66.0201045236273,,1
EQ-002,2026-04-04T12:15:00,VIB-001,,35.73677145432998,1
EQ-002,2026-04-04T12:15:00,PRES-001,,,1
EQ-048,2026-04-04T12:15:00,TEMP-001,54.95363218532725,,1
EQ-048,2026-04-04T12:15:00,VIB-001,,29.103347373171847,1
EQ-048,2026-04-04T12:15:00,PRES-001,,,1
EQ-046,2026-04-04T12:15:00,TEMP-001,57.56003577475244,,1
EQ-046,2026-04-04T12:15:00,VIB-001,,15.842284084772695,1
EQ-046,2026-04-04T12:15:00,PRES-001,,,1
EQ-039,2026-04-04T12:15:00,TEMP-001,81.82564647375254,,1
EQ-039,2026-04-04T12:15:00,VIB-001,,20.339809691121086,0
EQ-039,2026-04-04T12:15:00,PRES-001,,,1
EQ-022,2026-04-04T12:15:00,TEMP-001,63.640153669017046,,1
EQ-022,2026-04-04T12:15:00,VIB-001,,25.022032622556473,1
EQ-022,2026-04-04T12:15:00,PRES-001,,,0
EQ-012,2026-04-04T12:15:00,TEMP-001,56.78136251020372,,1
EQ-012,2026-04-04T12:15:00,VIB-001,,4.313297186202469,1
EQ-012,2026-04-04T12:15:00,PRES-001,,,1
EQ-009,2026-04-04T12:15:00,TEMP-001,76.43462044366817,,1
EQ-009,2026-04-04T12:15:00,VIB-001,,7.34213274839704,1
EQ-009,2026-04-04T12:15:00,PRES-001,,,1
EQ-019,2026-04-04T12:15:00,TEMP-001,80.45939767513656,,1
EQ-019,2026-04-04T12:15:00,VIB-001,,26.949935216445525,1
EQ-019,2026-04-04T12:15:00,PRES-001,,,1
EQ-042,2026-04-04T12:15:00,TEMP-001,87.13132894379518,,1
EQ-042,2026-04-04T12:15:00,VIB-001,,23.63533566496069,1
EQ-042,2026-04-04T12:15:00,PRES-001,,,1
EQ-035,2026-04-04T12:15:00,TEMP-001,49.24405025931009,,1
EQ-035,2026-04-04T12:15:00,VIB-001,,3.30221103999927,1
EQ-035,2026-04-04T12:15:00,PRES-001,,,1
EQ-029,2026-04-04T12:15:00,TEMP-001,42.63106598187452,,0
EQ-029,2026-04-04T12:15:00,VIB-001,,11.851083526737922,0
EQ-029,2026-04-04T12:15:00,PRES-001,,,1
EQ-026,2026-04-04T12:15:00,TEMP-001,44.48474542079162,,1
EQ-026,2026-04-04T12:15:00,VIB-001,,28.087323548072423,1
EQ-026,2026-04-04T12:15:00,PRES-001,,,1
EQ-015,2026-04-04T12:15:00,TEMP-001,52.30226143915811,,1
EQ-015,2026-04-04T12:15:00,VIB-001,,44.09276599968107,1
EQ-015,2026-04-04T12:15:00,PRES-001,,,1
EQ-045,2026-04-04T12:30:00,TEMP-001,39.466141976816395,,1
EQ-045,2026-04-04T12:30:00,VIB-001,,0.48517202554566596,1
EQ-045,2026-04-04T12:30:00,PRES-001,,,1
EQ-023,2026-04-04T12:30:00,TEMP-001,45.11543049371368,,1
EQ-023,2026-04-04T12:30:00,VIB-001,,36.01440728769565,1
EQ-023,2026-04-04T12:30:00,PRES-001,,,1
EQ-034,2026-04-04T12:30:00,TEMP-001,46.48334598820212,,1
EQ-034,2026-04-04T12:30:00,VIB-001,,3.572370558908211,1
EQ-034,2026-04-04T12:30:00,PRES-001,,,1
EQ-025,2026-04-04T12:30:00,TEMP-001,21.99440853574326,,0
EQ-025,2026-04-04T12:30:00,VIB-001,,31.576922929465013,1
EQ-025,2026-04-04T12:30:00,PRES-001,,,0
EQ-007,2026-04-04T12:30:00,TEMP-001,36.86720361345663,,1
EQ-007,2026-04-04T12:30:00,VIB-001,,47.22971705456978,0
EQ-007,2026-04-04T12:30:00,PRES-001,,,1
EQ-016,2026-04-04T12:30:00,TEMP-001,17.910438217316546,,0
EQ-016,2026-04-04T12:30:00,VIB-001,,34.45283524669731,1
EQ-016,2026-04-04T12:30:00,PRES-001,,,0
EQ-042,2026-04-04T12:30:00,TEMP-001,74.99691231931426,,1
EQ-042,2026-04-04T12:30:00,VIB-001,,8.161730783417836,1
EQ-042,2026-04-04T12:30:00,PRES-001,,,1
EQ-037,2026-04-04T12:30:00,TEMP-001,65.0240327508348,,1
EQ-037,2026-04-04T12:30:00,VIB-001,,14.677669034999285,1
EQ-037,2026-04-04T12:30:00,PRES-001,,,1
EQ-015,2026-04-04T12:30:00,TEMP-001,,,0
EQ-015,2026-04-04T12:30:00,VIB-001,,47.58898119661863,1
EQ-015,2026-04-04T12:30:00,PRES-001,,,0
EQ-018,2026-04-04T12:30:00,TEMP-001,31.175349765192728,,1
EQ-018,2026-04-04T12:30:00,VIB-001,,22.704876527734747,1
EQ-018,2026-04-04T12:30:00,PRES-001,,,1
EQ-031,2026-04-04T12:30:00,TEMP-001,60.09890467797733,,1
EQ-031,2026-04-04T12:30:00,VIB-001,,31.317256753801594,1
EQ-031,2026-04-04T12:30:00,PRES-001,,,1
EQ-017,2026-04-04T12:30:00,TEMP-001,54.50405339985969,,1
EQ-017,2026-04-04T12:30:00,VIB-001,,42.16899523010231,1
EQ-017,2026-04-04T12:30:00,PRES-001,,,1
EQ-038,2026-04-04T12:30:00,TEMP-001,21.882044455346055,,1
EQ-038,2026-04-04T12:30:00,VIB-001,,,0
EQ-038,2026-04-04T12:30:00,PRES-001,,,1
EQ-024,2026-04-04T12:30:00,TEMP-001,57.17664398297583,,1
EQ-024,2026-04-04T12:30:00,VIB-001,,43.56416595042535,1
EQ-024,2026-04-04T12:30:00,PRES-001,,,1
EQ-003,2026-04-04T12:30:00,TEMP-001,74.5764700854218,,1
EQ-003,2026-04-04T12:30:00,VIB-001,,8.470292518848188,1
EQ-003,2026-04-04T12:30:00,PRES-001,,,1
EQ-004,2026-04-04T12:30:00,TEMP-001,46.04809305518786,,0
EQ-004,2026-04-04T12:30:00,VIB-001,,32.56853321922418,1
EQ-004,2026-04-04T12:30:00,PRES-001,,,1
EQ-020,2026-04-04T12:30:00,TEMP-001,56.47313424355901,,1
EQ-020,2026-04-04T12:30:00,VIB-001,,42.87025586163673,1
EQ-020,2026-04-04T12:30:00,PRES-001,,,1
EQ-009,2026-04-04T12:45:00,TEMP-001,79.11231600559053,,1
EQ-009,2026-04-04T12:45:00,VIB-001,,29.60944332894843,1
EQ-009,2026-04-04T12:45:00,PRES-001,,,1
EQ-043,2026-04-04T12:45:00,TEMP-001,58.725751556193956,,1
EQ-043,2026-04-04T12:45:00,VIB-001,,1.5094185491440981,1
EQ-043,2026-04-04T12:45:00,PRES-001,,,1
EQ-022,2026-04-04T12:45:00,TEMP-001,32.00449346766929,,1
EQ-022,2026-04-04T12:45:00,VIB-001,,27.97525978052628,1
EQ-022,2026-04-04T12:45:00,PRES-001,,,1
EQ-008,2026-04-04T12:45:00,TEMP-001,18.6300741657574,,1
EQ-008,2026-04-04T12:45:00,VIB-001,,21.84600553750911,1
EQ-008,2026-04-04T12:45:00,PRES-001,,,1
EQ-035,2026-04-04T12:45:00,TEMP-001,55.34568338717979,,1
EQ-035,2026-04-04T12:45:00,VIB-001,,18.7539313547385,1
EQ-035,2026-04-04T12:45:00,PRES-001,,,1
EQ-033,2026-04-04T12:45:00,TEMP-001,82.46269605899717,,1
EQ-033,2026-04-04T12:45:00,VIB-001,,44.76458189328362,1
EQ-033,2026-04-04T12:45:00,PRES-001,,,1
EQ-015,2026-04-04T12:45:00,TEMP-001,38.46593884382719,,1
EQ-015,2026-04-04T12:45:00,VIB-001,,37.38652880670974,1
EQ-015,2026-04-04T12:45:00,PRES-001,,,1
EQ-013,2026-04-04T12:45:00,TEMP-001,67.72162584949717,,1
EQ-013,2026-04-04T12:45:00,VIB-001,,26.496666816125153,1
EQ-013,2026-04-04T12:45:00,PRES-001,,,0
EQ-036,2026-04-04T12:45:00,TEMP-001,34.155464425180035,,1
EQ-036,2026-04-04T12:45:00,VIB-001,,2.086720204422854,1
EQ-036,2026-04-04T12:45:00,PRES-001,,,1
EQ-041,2026-04-04T12:45:00,TEMP-001,38.656136841910566,,0
EQ-041,2026-04-04T12:45:00,VIB-001,,36.76871775369949,1
EQ-041,2026-04-04T12:45:00,PRES-001,,,1
EQ-038,2026-04-04T12:45:00,TEMP-001,53.758070870930766,,1
EQ-038,2026-04-04T12:45:00,VIB-001,,21.68160401546523,0
EQ-038,2026-04-04T12:45:00,PRES-001,,,1
EQ-048,2026-04-04T12:45:00,TEMP-001,34.39140921056761,,1
EQ-048,2026-04-04T12:45:00,VIB-001,,1.455311256614017,1
EQ-048,2026-04-04T12:45:00,PRES-001,,,1
EQ-016,2026-04-04T12:45:00,TEMP-001,55.79841833037277,,0
EQ-016,2026-04-04T12:45:00,VIB-001,,39.014365571538626,0
EQ-016,2026-04-04T12:45:00,PRES-001,,,1
EQ-020,2026-04-04T12:45:00,TEMP-001,94.91478267444258,,1
EQ-020,2026-04-04T12:45:00,VIB-001,,2.7680862007609663,1
EQ-020,2026-04-04T12:45:00,PRES-001,,,1
EQ-006,2026-04-04T12:45:00,TEMP-001,83.44658186061365,,1
EQ-006,2026-04-04T12:45:00,VIB-001,,8.982738809276835,1
EQ-006,2026-04-04T12:45:00,PRES-001,,,1
EQ-003,2026-04-04T12:45:00,TEMP-001,20.433900637456492,,1
EQ-003,2026-04-04T12:45:00,VIB-001,,26.157075884718132,1
EQ-003,2026-04-04T12:45:00,PRES-001,,,0
EQ-012,2026-04-04T12:45:00,TEMP-001,49.3423669042141,,1
EQ-012,2026-04-04T12:45:00,VIB-001,,39.21370624385055,1
EQ-012,2026-04-04T12:45:00,PRES-001,,,1
EQ-022,2026-04-04T13:00:00,TEMP-001,90.62743153990385,,1
EQ-022,2026-04-04T13:00:00,VIB-001,,33.47076219579735,1
EQ-022,2026-04-04T13:00:00,PRES-001,,,1
EQ-007,2026-04-04T13:00:00,TEMP-001,72.6081646887543,,1
EQ-007,2026-04-04T13:00:00,VIB-001,,29.172868468001123,1
EQ-007,2026-04-04T13:00:00,PRES-001,,,1
EQ-011,2026-04-04T13:00:00,TEMP-001,21.017323659464555,,0
EQ-011,2026-04-04T13:00:00,VIB-001,,17.672286472482096,0
EQ-011,2026-04-04T13:00:00,PRES-001,,,1
EQ-010,2026-04-04T13:00:00,TEMP-001,,,1
EQ-010,2026-04-04T13:00:00,VIB-001,,28.44058769447944,1
EQ-010,2026-04-04T13:00:00,PRES-001,,,1
EQ-030,2026-04-04T13:00:00,TEMP-001,94.91050306732222,,1
EQ-030,2026-04-04T13:00:00,VIB-001,,13.264609668531202,0
EQ-030,2026-04-04T13:00:00,PRES-001,,,1
EQ-027,2026-04-04T13:00:00,TEMP-001,35.47066738808983,,1
EQ-027,2026-04-04T13:00:00,VIB-001,,7.534444987820704,1
EQ-027,2026-04-04T13:00:00,PRES-001,,,1
EQ-042,2026-04-04T13:00:00,TEMP-001,91.52174109429053,,1
EQ-042,2026-04-04T13:00:00,VIB-001,,22.80352622049685,1
EQ-042,2026-04-04T13:00:00,PRES-001,,,1
EQ-043,2026-04-04T13:00:00,TEMP-001,22.984255266003622,,0
EQ-043,2026-04-04T13:00:00,VIB-001,,4.256862048733173,1
EQ-043,2026-04-04T13:00:00,PRES-001,,,0
EQ-001,2026-04-04T13:00:00,TEMP-001,48.96986178828545,,0
EQ-001,2026-04-04T13:00:00,VIB-001,,32.48321650318468,1
EQ-001,2026-04-04T13:00:00,PRES-001,,,1
EQ-029,2026-04-04T13:00:00,TEMP-001,87.61733440442246,,1
EQ-029,2026-04-04T13:00:00,VIB-001,,4.024322429904154,1
EQ-029,2026-04-04T13:00:00,PRES-001,,,1
EQ-035,2026-04-04T13:00:00,TEMP-001,17.333048449151658,,0
EQ-035,2026-04-04T13:00:00,VIB-001,,20.2075427111276,1
EQ-035,2026-04-04T13:00:00,PRES-001,,,1
EQ-045,2026-04-04T13:00:00,TEMP-001,53.75624702657169,,1
EQ-045,2026-04-04T13:00:00,VIB-001,,21.528577064755737,1
EQ-045,2026-04-04T13:00:00,PRES-001,,,1
EQ-028,2026-04-04T13:00:00,TEMP-001,73.97024857829864,,0
EQ-028,2026-04-04T13:00:00,VIB-001,,13.376939127096065,1
EQ-028,2026-04-04T13:00:00,PRES-001,,,1
EQ-044,2026-04-04T13:00:00,TEMP-001,81.66710407598295,,1
EQ-044,2026-04-04T13:00:00,VIB-001,,39.829572396745306,0
EQ-044,2026-04-04T13:00:00,PRES-001,,,1
EQ-020,2026-04-04T13:15:00,TEMP-001,30.010466977102162,,0
EQ-020,2026-04-04T13:15:00,VIB-001,,9.49547644864901,1
EQ-020,2026-04-04T13:15:00,PRES-001,,,0
EQ-021,2026-04-04T13:15:00,TEMP-001,23.392538422488958,,1
EQ-021,2026-04-04T13:15:00,VIB-001,,45.625784478538705,1
EQ-021,2026-04-04T13:15:00,PRES-001,,,1
EQ-011,2026-04-04T13:15:00,TEMP-001,78.44694738324392,,1
EQ-011,2026-04-04T13:15:00,VIB-001,,17.10877649332458,1
EQ-011,2026-04-04T13:15:00,PRES-001,,,1
EQ-037,2026-04-04T13:15:00,TEMP-001,62.742208097157366,,1
EQ-037,2026-04-04T13:15:00,VIB-001,,17.392864070857833,1
EQ-037,2026-04-04T13:15:00,PRES-001,,,1
EQ-029,2026-04-04T13:15:00,TEMP-001,23.470416847387312,,1
EQ-029,2026-04-04T13:15:00,VIB-001,,45.67404910561707,1
EQ-029,2026-04-04T13:15:00,PRES-001,,,1
EQ-042,2026-04-04T13:15:00,TEMP-001,20.409519518369343,,0
EQ-042,2026-04-04T13:15:00,VIB-001,,40.70858154395248,1
EQ-042,2026-04-04T13:15:00,PRES-001,,,1
EQ-007,2026-04-04T13:15:00,TEMP-001,91.49475734471659,,1
EQ-007,2026-04-04T13:15:00,VIB-001,,32.84417912772439,1
EQ-007,2026-04-04T13:15:00,PRES-001,,,1
EQ-030,2026-04-04T13:15:00,TEMP-001,59.15770098896978,,0
EQ-030,2026-04-04T13:15:00,VIB-001,,35.58106522416407,1
EQ-030,2026-04-04T13:15:00,PRES-001,,,1
EQ-013,2026-04-04T13:15:00,TEMP-001,29.305786317952638,,1
EQ-013,2026-04-04T13:15:00,VIB-001,,49.95511384410029,1
EQ-013,2026-04-04T13:15:00,PRES-001,,,1
